# Python MESMA for LE07_LE07_20000918_20000925 run on 20200126 
#  MESMA frac range = 0.2-1 
#  Northings (y); Latitude; Eastings (x) Longitude; Kelp Fraction
4347330 39.2725554 430770 -123.8025817 0.50442
4347330 39.2725578 430800 -123.8022340 0.45758
4346910 39.2687808 430890 -123.8011476 0.41359
4346880 39.2685152 430950 -123.8004491 0.34650
4346880 39.2685176 430980 -123.8001013 0.39286
4346850 39.2682449 430950 -123.8004460 0.30783
4346790 39.2677614 431670 -123.7920942 0.54072
4346790 39.2677638 431700 -123.7917465 0.63857
4346760 39.2674769 431490 -123.7941776 0.30704
4346760 39.2674816 431550 -123.7934821 0.41778
4346760 39.2674958 431730 -123.7913957 0.52644
4346730 39.2672066 431490 -123.7941745 0.41912
4346730 39.2672089 431520 -123.7938268 0.54289
4346730 39.2672113 431550 -123.7934791 0.53087
4346730 39.2672137 431580 -123.7931313 0.30805
4346730 39.2672161 431610 -123.7927836 0.45711
4346730 39.2672255 431730 -123.7913927 0.57933
4346700 39.2669339 431460 -123.7945192 0.31657
4346700 39.2669363 431490 -123.7941715 0.54985
4346700 39.2669386 431520 -123.7938237 0.54732
4346700 39.2669410 431550 -123.7934760 0.36587
4346700 39.2669434 431580 -123.7931283 0.42582
4346700 39.2669458 431610 -123.7927805 0.48807
4346670 39.2666636 431460 -123.7945161 0.36350
4346670 39.2666660 431490 -123.7941684 0.37024
4346670 39.2666731 431580 -123.7931252 0.31514
4346670 39.2666755 431610 -123.7927775 0.40403
4346670 39.2666825 431700 -123.7917343 0.95046
4346610 39.2661372 431640 -123.7924237 0.79631
4346550 39.2655562 431130 -123.7983289 0.46747
4346520 39.2652859 431130 -123.7983258 0.46747
4346520 39.2652883 431160 -123.7979781 0.45533
4346490 39.2650156 431130 -123.7983228 0.36365
4346490 39.2650180 431160 -123.7979750 0.51001
4346460 39.2647477 431160 -123.7979720 0.31688
4346430 39.2644941 431370 -123.7955349 0.30547
4346310 39.2634129 431370 -123.7955227 0.34754
4346280 39.2631426 431370 -123.7955196 0.36372
4346250 39.2628722 431370 -123.7955166 0.26899
4346220 39.2626019 431370 -123.7955135 0.36057
4346190 39.2623340 431400 -123.7951627 0.30926
4346010 39.2607359 431700 -123.7916674 0.35020
4345710 39.2580705 432180 -123.7860740 0.45855
4345680 39.2578002 432180 -123.7860710 0.34997
4345680 39.2578026 432210 -123.7857233 0.46418
4345680 39.2578049 432240 -123.7853756 0.45282
4345650 39.2575299 432180 -123.7860680 0.45953
4345650 39.2575323 432210 -123.7857203 0.57768
4345650 39.2575346 432240 -123.7853726 0.61409
4345620 39.2572573 432150 -123.7864126 0.54404
4345620 39.2572596 432180 -123.7860650 0.46500
4345620 39.2572643 432240 -123.7853696 0.50873
4345590 39.2569870 432150 -123.7864096 0.57917
4345590 39.2569893 432180 -123.7860619 0.49939
4345110 39.2526598 432120 -123.7867090 0.55031
4345080 39.2523918 432150 -123.7863583 0.56878
4345080 39.2523942 432180 -123.7860106 0.55425
4345050 39.2521239 432180 -123.7860076 0.40472
4345050 39.2521262 432210 -123.7856600 0.45660
4345020 39.2518583 432240 -123.7853093 0.44617
4344990 39.2515856 432210 -123.7856539 0.54227
4344990 39.2515880 432240 -123.7853063 0.40439
4344990 39.2515903 432270 -123.7849586 0.44980
4344960 39.2513177 432240 -123.7853033 0.46361
4344960 39.2513200 432270 -123.7849556 0.58300
4344960 39.2513223 432300 -123.7846079 0.62203
4344930 39.2510497 432270 -123.7849526 0.35976
4344930 39.2510520 432300 -123.7846049 0.56230
4344930 39.2510544 432330 -123.7842573 0.54599
4344900 39.2507817 432300 -123.7846019 0.40229
4344900 39.2507841 432330 -123.7842543 0.48571
4344150 39.2440452 432570 -123.7813981 0.86547
4343640 39.2394500 432570 -123.7813471 0.27513
4343640 39.2394523 432600 -123.7809995 0.41944
4343640 39.2394547 432630 -123.7806519 0.36093
4343610 39.2391774 432540 -123.7816917 0.32128
4343610 39.2391797 432570 -123.7813441 0.36233
4343610 39.2391820 432600 -123.7809965 0.40833
4343610 39.2391844 432630 -123.7806489 0.37201
4343610 39.2391867 432660 -123.7803013 0.32323
4343580 39.2389071 432540 -123.7816887 0.40893
4343580 39.2389094 432570 -123.7813411 0.42103
4343580 39.2389117 432600 -123.7809935 0.32301
4343550 39.2386391 432570 -123.7813381 0.36108
4343430 39.2375579 432570 -123.7813261 0.30477
4343430 39.2375625 432630 -123.7806309 0.31127
4343430 39.2375649 432660 -123.7802833 0.42633
4343430 39.2375672 432690 -123.7799357 0.51804
4343400 39.2372922 432630 -123.7806279 0.48011
4343400 39.2372946 432660 -123.7802803 0.63820
4343400 39.2372969 432690 -123.7799328 0.97445
4343400 39.2372992 432720 -123.7795852 0.50031
4343370 39.2370219 432630 -123.7806249 0.54674
4343370 39.2370242 432660 -123.7802773 0.67254
4343370 39.2370266 432690 -123.7799298 0.99902
4343310 39.2364673 432450 -123.7827044 0.27332
4343310 39.2364696 432480 -123.7823568 0.27332
4343280 39.2361970 432450 -123.7827014 0.30934
4343250 39.2359267 432450 -123.7826984 0.30552
4343250 39.2359290 432480 -123.7823508 0.44640
4343220 39.2356587 432480 -123.7823478 0.48140
4343220 39.2356611 432510 -123.7820003 0.40374
4343220 39.2356634 432540 -123.7816527 0.39969
4343190 39.2353861 432450 -123.7826924 0.31446
4343190 39.2353884 432480 -123.7823448 0.47764
4343190 39.2353908 432510 -123.7819973 0.48609
4343190 39.2353931 432540 -123.7816497 0.40375
4343160 39.2351158 432450 -123.7826894 0.30223
4343160 39.2351181 432480 -123.7823418 0.34636
4343160 39.2351205 432510 -123.7819943 0.35603
4343160 39.2351228 432540 -123.7816467 0.40690
4342980 39.2334986 432510 -123.7819763 0.46108
4342950 39.2332283 432510 -123.7819733 0.45157
4342920 39.2329557 432480 -123.7823178 0.35482
4342560 39.2297539 433020 -123.7760259 0.50406
4341690 39.2219011 432840 -123.7780247 0.45382
4341690 39.2219034 432870 -123.7776772 0.36584
4341660 39.2216238 432750 -123.7790642 0.33031
4341660 39.2216262 432780 -123.7787167 0.23718
4341660 39.2216285 432810 -123.7783692 0.35764
4341660 39.2216308 432840 -123.7780217 0.41757
4341660 39.2216331 432870 -123.7776742 0.41710
4341630 39.2213535 432750 -123.7790612 0.31332
4341630 39.2213559 432780 -123.7787137 0.27206
4341630 39.2213582 432810 -123.7783662 0.37637
4341630 39.2213605 432840 -123.7780187 0.49254
4341630 39.2213628 432870 -123.7776712 0.48936
4341630 39.2213651 432900 -123.7773237 0.41119
4341600 39.2210856 432780 -123.7787107 0.27206
4341600 39.2210879 432810 -123.7783632 0.53567
4341600 39.2210902 432840 -123.7780157 0.58443
4341600 39.2210925 432870 -123.7776682 0.60334
4341600 39.2210948 432900 -123.7773207 0.53331
4341600 39.2210972 432930 -123.7769732 0.31365
4341600 39.2210995 432960 -123.7766257 0.37146
4341570 39.2208176 432810 -123.7783602 0.48921
4341570 39.2208199 432840 -123.7780127 0.66265
4341570 39.2208222 432870 -123.7776652 0.65535
4341570 39.2208245 432900 -123.7773177 0.54267
4341570 39.2208269 432930 -123.7769702 0.49331
4341570 39.2208292 432960 -123.7766227 0.51522
4341570 39.2208315 432990 -123.7762752 0.47985
4341570 39.2208338 433020 -123.7759277 0.45750
4341540 39.2205496 432840 -123.7780097 0.54403
4341540 39.2205519 432870 -123.7776622 0.53740
4341540 39.2205542 432900 -123.7773147 0.59654
4341540 39.2205565 432930 -123.7769672 0.64789
4341540 39.2205589 432960 -123.7766197 0.64470
4341540 39.2205612 432990 -123.7762722 0.59917
4341540 39.2205635 433020 -123.7759247 0.65487
4341540 39.2205658 433050 -123.7755772 0.36350
4341510 39.2202723 432750 -123.7790493 0.30774
4341510 39.2202746 432780 -123.7787018 0.32119
4341510 39.2202770 432810 -123.7783543 0.41367
4341510 39.2202793 432840 -123.7780068 0.31937
4341510 39.2202839 432900 -123.7773118 0.46070
4341510 39.2202862 432930 -123.7769643 0.75739
4341510 39.2202886 432960 -123.7766168 0.80411
4341510 39.2202909 432990 -123.7762693 0.64094
4341510 39.2202932 433020 -123.7759218 0.76402
4341510 39.2202955 433050 -123.7755743 0.63403
4341480 39.2200043 432780 -123.7786988 0.30386
4341480 39.2200067 432810 -123.7783513 0.54300
4341480 39.2200159 432930 -123.7769613 0.42535
4341480 39.2200183 432960 -123.7766138 0.58560
4341480 39.2200206 432990 -123.7762663 0.54708
4341480 39.2200229 433020 -123.7759188 0.70502
4341480 39.2200252 433050 -123.7755713 0.80971
4341480 39.2200275 433080 -123.7752238 0.40936
4341450 39.2197479 432960 -123.7766108 0.48007
4341450 39.2197503 432990 -123.7762633 0.50038
4341450 39.2197526 433020 -123.7759158 0.53143
4341450 39.2197549 433050 -123.7755683 0.71433
4341450 39.2197572 433080 -123.7752208 0.45693
4341180 39.2173429 433320 -123.7724142 0.54298
4341180 39.2173452 433350 -123.7720667 0.46544
4341150 39.2170726 433320 -123.7724112 0.51002
4341150 39.2170749 433350 -123.7720637 0.62600
4341150 39.2170772 433380 -123.7717162 0.39786
4341090 39.2165112 433050 -123.7755326 0.35781
4341060 39.2162455 433110 -123.7748347 0.35916
4341060 39.2162479 433140 -123.7744872 0.36384
4341060 39.2162502 433170 -123.7741397 0.47990
4341060 39.2162525 433200 -123.7737922 0.41064
4341030 39.2159729 433080 -123.7751792 0.30877
4341030 39.2159752 433110 -123.7748317 0.47404
4341030 39.2159776 433140 -123.7744842 0.53364
4341030 39.2159799 433170 -123.7741367 0.62874
4341030 39.2159822 433200 -123.7737893 0.67537
4341030 39.2160075 433530 -123.7699670 0.92098
4341000 39.2157096 433170 -123.7741338 0.53473
4340850 39.2143765 433410 -123.7713392 0.63428
4340850 39.2143788 433440 -123.7709917 0.54611
4340580 39.2119091 432960 -123.7765244 0.62121
4340550 39.2116341 432900 -123.7772164 0.87206
4340550 39.2116365 432930 -123.7768689 0.90726
4340550 39.2116388 432960 -123.7765215 0.82047
4340550 39.2116411 432990 -123.7761740 0.35975
4340490 39.2111005 432990 -123.7761681 0.46903
4340460 39.2108302 432990 -123.7761651 0.62777
4340430 39.2105599 432990 -123.7761621 0.61633
4340430 39.2105622 433020 -123.7758147 0.98126
4340400 39.2102896 432990 -123.7761591 0.49901
4340400 39.2102919 433020 -123.7758117 0.71662
4340250 39.2089380 432990 -123.7761443 0.31551
4340250 39.2089403 433020 -123.7757968 0.41074
4340220 39.2086677 432990 -123.7761413 0.42469
4340220 39.2086700 433020 -123.7757938 0.42469
4340190 39.2083997 433020 -123.7757909 0.35926
4340130 39.2078614 433050 -123.7754375 0.41562
4340130 39.2078637 433080 -123.7750900 0.51489
4339620 39.2032801 433230 -123.7733024 0.70696
4339620 39.2032824 433260 -123.7729550 0.91536
4339620 39.2032847 433290 -123.7726076 0.50834
4339590 39.2030098 433230 -123.7732995 0.57457
4339590 39.2030121 433260 -123.7729521 0.78731
4339590 39.2030144 433290 -123.7726046 0.54028
4339500 39.2022035 433290 -123.7725958 0.44340
4339500 39.2022058 433320 -123.7722483 0.44203
4339500 39.2022081 433350 -123.7719009 0.57642
4339470 39.2019309 433260 -123.7729402 0.51498
4339470 39.2019332 433290 -123.7725928 0.68884
4339470 39.2019355 433320 -123.7722454 0.85795
4339470 39.2019401 433380 -123.7715506 0.83206
4339440 39.2016582 433230 -123.7732847 0.44951
4339440 39.2016605 433260 -123.7729372 0.55209
4339440 39.2016629 433290 -123.7725898 0.74440
4339440 39.2016652 433320 -123.7722424 0.85426
4339440 39.2016675 433350 -123.7718950 0.88707
4335090 39.1626579 435810 -123.7429945 0.35186
4332270 39.1373644 437400 -123.7243312 0.76332
4331940 39.1343953 437460 -123.7236066 0.40315
4331310 39.1287273 437580 -123.7221603 0.44156
4331280 39.1284548 437550 -123.7225046 0.35741
4331280 39.1284570 437580 -123.7221575 0.80701
4331280 39.1284591 437610 -123.7218105 0.80232
4331280 39.1284613 437640 -123.7214634 0.55541
4331250 39.1281867 437580 -123.7221548 0.63495
4331250 39.1281888 437610 -123.7218077 0.65415
4330830 39.1244087 437670 -123.7210750 0.60839
4330800 39.1241363 437640 -123.7214193 0.44905
4330800 39.1241384 437670 -123.7210723 0.56983
4330770 39.1238660 437640 -123.7214166 0.50232
4330770 39.1238681 437670 -123.7210695 0.49922
4326390 39.0844829 438810 -123.7074877 0.39346
4324470 39.0672099 439200 -123.7028071 0.40481
4311480 38.9499153 435750 -123.7414607 0.34886
4311450 38.9496449 435750 -123.7414579 0.60207
4311450 38.9496471 435780 -123.7411117 0.39301
4311420 38.9493746 435750 -123.7414550 0.48896
4311420 38.9493768 435780 -123.7411089 0.45675
4310940 38.9450648 435960 -123.7389869 0.40228
4310550 38.9415616 436110 -123.7372197 0.45022
4310520 38.9412935 436140 -123.7368708 0.40706
4310490 38.9410319 436260 -123.7354834 0.41260
4310460 38.9407616 436260 -123.7354806 0.40563
4310370 38.9399484 436230 -123.7358184 0.40806
4310340 38.9396781 436230 -123.7358156 0.41051
4310310 38.9393991 436110 -123.7371973 0.39432
4310310 38.9394078 436230 -123.7358128 0.50650
4310310 38.9394100 436260 -123.7354667 0.40655
4310160 38.9380518 436170 -123.7364911 0.39546
4310130 38.9377815 436170 -123.7364883 0.50550
4310130 38.9377837 436200 -123.7361422 0.46124
4310130 38.9377880 436260 -123.7354499 0.40280
4310130 38.9377902 436290 -123.7351038 0.40095
4310100 38.9375112 436170 -123.7364855 0.57789
4310100 38.9375134 436200 -123.7361394 0.39722
4310100 38.9375155 436230 -123.7357932 0.40978
4310100 38.9375177 436260 -123.7354471 0.54121
4310100 38.9375199 436290 -123.7351010 0.51195
4310070 38.9372409 436170 -123.7364827 0.55260
4310070 38.9372430 436200 -123.7361366 0.50183
4310070 38.9372452 436230 -123.7357904 0.40024
4310070 38.9372474 436260 -123.7354443 0.40912
4310070 38.9372496 436290 -123.7350982 0.42817
4310070 38.9372518 436320 -123.7347521 0.36746
4310040 38.9369705 436170 -123.7364799 0.49154
4310040 38.9369727 436200 -123.7361338 0.69428
4310040 38.9369749 436230 -123.7357877 0.45761
4310040 38.9369771 436260 -123.7354415 0.40035
4310010 38.9367024 436200 -123.7361310 0.63319
4310010 38.9367046 436230 -123.7357849 0.46050
4309980 38.9364321 436200 -123.7361282 0.50457
4309980 38.9364343 436230 -123.7357821 0.45552
4309950 38.9361639 436230 -123.7357793 0.45459
4309920 38.9358936 436230 -123.7357765 0.39533
4309920 38.9358958 436260 -123.7354304 0.38960
4309890 38.9356255 436260 -123.7354276 0.62945
4309860 38.9353530 436230 -123.7357709 0.51123
4309860 38.9353552 436260 -123.7354248 0.69393
4309860 38.9353573 436290 -123.7350787 0.45365
4309830 38.9350848 436260 -123.7354220 0.40874
4309830 38.9350870 436290 -123.7350759 0.45787
4309770 38.9345464 436290 -123.7350703 0.39691
4309770 38.9345507 436350 -123.7343781 0.45467
4309770 38.9345529 436380 -123.7340320 0.36953
4309740 38.9342848 436410 -123.7336831 0.45851
4309740 38.9342869 436440 -123.7333370 0.60902
4309740 38.9342891 436470 -123.7329909 0.68004
4309740 38.9342913 436500 -123.7326448 0.56563
4309740 38.9342935 436530 -123.7322987 0.45910
4309710 38.9340166 436440 -123.7333342 0.59248
4309710 38.9340188 436470 -123.7329881 0.84604
4309710 38.9340210 436500 -123.7326420 0.68052
4309710 38.9340231 436530 -123.7322959 0.62608
4309680 38.9337485 436470 -123.7329853 0.60809
4309680 38.9337506 436500 -123.7326392 0.50825
4309680 38.9337528 436530 -123.7322931 0.65090
4309680 38.9337571 436590 -123.7316009 0.45222
4309650 38.9334803 436500 -123.7326364 0.68245
4309650 38.9334825 436530 -123.7322903 0.75838
4309650 38.9334847 436560 -123.7319442 0.46488
4309650 38.9334868 436590 -123.7315981 0.51761
4309650 38.9334890 436620 -123.7312520 0.50150
4309620 38.9332100 436500 -123.7326337 0.91202
4309620 38.9332122 436530 -123.7322876 0.85137
4309620 38.9332143 436560 -123.7319415 0.50799
4309620 38.9332165 436590 -123.7315954 0.45823
4309620 38.9332187 436620 -123.7312493 0.50590
4309590 38.9329375 436470 -123.7329770 0.63333
4309590 38.9329397 436500 -123.7326309 0.93323
4309590 38.9329418 436530 -123.7322848 0.89929
4309590 38.9329440 436560 -123.7319387 0.49808
4309590 38.9329462 436590 -123.7315926 0.51561
4309590 38.9329484 436620 -123.7312465 0.56210
4309560 38.9326693 436500 -123.7326281 0.39089
4309560 38.9326715 436530 -123.7322820 0.44463
4309560 38.9326737 436560 -123.7319359 0.48956
4309560 38.9326759 436590 -123.7315898 0.45892
4309560 38.9326780 436620 -123.7312437 0.63839
4309530 38.9324077 436620 -123.7312409 0.51536
4309320 38.9305003 436410 -123.7336441 0.55919
4309320 38.9305068 436500 -123.7326058 0.44693
4309320 38.9305089 436530 -123.7322598 0.45165
4309290 38.9302299 436410 -123.7336413 0.45284
4309290 38.9302321 436440 -123.7332952 0.42127
4309290 38.9302343 436470 -123.7329491 0.44895
4309260 38.9299618 436440 -123.7332924 0.50935
4309260 38.9299640 436470 -123.7329464 0.44769
4309260 38.9299661 436500 -123.7326003 0.45557
4309230 38.9296915 436440 -123.7332897 0.41683
4309230 38.9296936 436470 -123.7329436 0.40730
4309230 38.9296958 436500 -123.7325975 0.45157
4309200 38.9294211 436440 -123.7332869 0.47420
4309200 38.9294233 436470 -123.7329408 0.36439
4309200 38.9294255 436500 -123.7325947 0.39999
4309170 38.9291508 436440 -123.7332841 0.51599
4309170 38.9291530 436470 -123.7329380 0.46467
4309170 38.9291552 436500 -123.7325919 0.45789
4309170 38.9291573 436530 -123.7322459 0.40108
4309140 38.9288805 436440 -123.7332813 0.63722
4309140 38.9288848 436500 -123.7325892 0.36155
4309140 38.9288870 436530 -123.7322431 0.40575
4309110 38.9286167 436530 -123.7322403 0.45347
4309080 38.9283464 436530 -123.7322375 0.46165
4309020 38.9278079 436560 -123.7318859 0.44722
4309020 38.9278101 436590 -123.7315398 0.56005
4308990 38.9275376 436560 -123.7318831 0.54166
4308990 38.9275397 436590 -123.7315370 0.73172
4308990 38.9275419 436620 -123.7311910 0.75319
4308960 38.9272673 436560 -123.7318803 0.45344
4308960 38.9272694 436590 -123.7315343 0.93822
4308960 38.9272716 436620 -123.7311882 0.75545
4308930 38.9269991 436590 -123.7315315 0.88252
4308930 38.9270013 436620 -123.7311854 0.77444
4308900 38.9267288 436590 -123.7315287 0.55478
4308900 38.9267309 436620 -123.7311826 0.58888
4308870 38.9264585 436590 -123.7315259 0.45924
4308840 38.9261838 436530 -123.7322153 0.62622
4308840 38.9261860 436560 -123.7318692 0.54752
4308840 38.9261925 436650 -123.7308310 0.40957
4308810 38.9259135 436530 -123.7322125 0.50593
4308810 38.9259156 436560 -123.7318664 0.50270
4308810 38.9259178 436590 -123.7315204 0.50573
4308810 38.9259200 436620 -123.7311743 0.44092
4308780 38.9256453 436560 -123.7318637 0.39767
4308630 38.9242915 436530 -123.7321958 0.41687
4308630 38.9242937 436560 -123.7318498 0.36354
4308600 38.9240234 436560 -123.7318470 0.41427
4308570 38.9237552 436590 -123.7314982 0.43542
4308480 38.9229464 436620 -123.7311438 0.46389
4308450 38.9226761 436620 -123.7311410 0.51149
4308420 38.9224015 436560 -123.7318303 0.40535
4308420 38.9224036 436590 -123.7314843 0.40461
4308420 38.9224058 436620 -123.7311382 0.41004
4308390 38.9221311 436560 -123.7318276 0.41052
4308390 38.9221333 436590 -123.7314815 0.45228
4308360 38.9218630 436590 -123.7314787 0.40447
4308330 38.9215927 436590 -123.7314760 0.37507
4308120 38.9197047 436650 -123.7307645 0.32412
4308090 38.9194344 436650 -123.7307617 0.37400
4308090 38.9194366 436680 -123.7304157 0.31997
4308060 38.9191641 436650 -123.7307589 0.52271
4308030 38.9188938 436650 -123.7307562 0.40716
4308000 38.9186256 436680 -123.7304073 0.46864
4307970 38.9183553 436680 -123.7304046 0.37869
4307910 38.9178211 436770 -123.7293610 0.40702
4307910 38.9178233 436800 -123.7290149 0.46123
4307880 38.9175551 436830 -123.7286661 0.44837
4307820 38.9170166 436860 -123.7283146 0.49945
4307790 38.9167463 436860 -123.7283118 0.51035
4307790 38.9167485 436890 -123.7279658 0.45938
4307760 38.9164760 436860 -123.7283091 0.46265
4307760 38.9164782 436890 -123.7279630 0.51571
4307730 38.9162078 436890 -123.7279603 0.41074
4307670 38.9156780 437040 -123.7262247 0.41469
4307670 38.9156801 437070 -123.7258787 0.39805
4307670 38.9156823 437100 -123.7255327 0.41562
4307670 38.9156844 437130 -123.7251866 0.40957
4307640 38.9154076 437040 -123.7262219 0.46831
4307640 38.9154098 437070 -123.7258759 0.62386
4307640 38.9154141 437130 -123.7251839 0.40594
4307610 38.9151309 436950 -123.7272572 0.53342
4307610 38.9151373 437040 -123.7262192 0.41001
4307610 38.9151395 437070 -123.7258732 0.74885
4307610 38.9151416 437100 -123.7255272 0.58616
4307610 38.9151438 437130 -123.7251811 0.64065
4307610 38.9151459 437160 -123.7248351 0.45557
4307580 38.9148627 436980 -123.7269084 0.41758
4307580 38.9148670 437040 -123.7262164 0.40396
4307580 38.9148692 437070 -123.7258704 0.75360
4307580 38.9148713 437100 -123.7255244 0.79447
4307580 38.9148735 437130 -123.7251784 0.62595
4307580 38.9148756 437160 -123.7248324 0.40591
4307550 38.9145924 436980 -123.7269057 0.36685
4307550 38.9145945 437010 -123.7265597 0.52220
4307550 38.9145967 437040 -123.7262137 0.40771
4307550 38.9145988 437070 -123.7258677 0.50253
4307550 38.9146010 437100 -123.7255216 0.63394
4307550 38.9146031 437130 -123.7251756 0.57825
4307550 38.9146053 437160 -123.7248296 0.46240
4307520 38.9143242 437010 -123.7265569 0.58396
4307520 38.9143264 437040 -123.7262109 0.40195
4307520 38.9143328 437130 -123.7251729 0.50829
4307520 38.9143350 437160 -123.7248269 0.63056
4307520 38.9143371 437190 -123.7244809 0.55872
4307520 38.9143671 437610 -123.7196367 0.40715
4307490 38.9140560 437040 -123.7262082 0.39717
4307490 38.9140625 437130 -123.7251701 0.46347
4307490 38.9140646 437160 -123.7248241 0.54510
4307490 38.9140668 437190 -123.7244781 0.81918
4307490 38.9140689 437220 -123.7241321 0.63200
4307490 38.9140711 437250 -123.7237861 0.54645
4307490 38.9140732 437280 -123.7234401 0.44164
4307490 38.9140989 437640 -123.7192880 0.45829
4307490 38.9141010 437670 -123.7189420 0.51767
4307490 38.9141031 437700 -123.7185960 0.44862
4307460 38.9137943 437160 -123.7248214 0.53679
4307460 38.9137965 437190 -123.7244754 0.63004
4307460 38.9137986 437220 -123.7241294 0.67978
4307460 38.9138007 437250 -123.7237834 0.74484
4307460 38.9138029 437280 -123.7234374 0.50144
4307460 38.9138050 437310 -123.7230913 0.46434
4307460 38.9138072 437340 -123.7227453 0.50540
4307460 38.9138307 437670 -123.7189393 0.46405
4307460 38.9138328 437700 -123.7185933 0.57847
4307460 38.9138349 437730 -123.7182473 0.46815
4307430 38.9135240 437160 -123.7248186 0.51206
4307430 38.9135283 437220 -123.7241266 0.53354
4307430 38.9135304 437250 -123.7237806 0.55856
4307430 38.9135326 437280 -123.7234346 0.45072
4307430 38.9135369 437340 -123.7227426 0.39626
4307430 38.9135667 437760 -123.7178985 0.41048
4307430 38.9135689 437790 -123.7175525 0.46118
4307400 38.9132537 437160 -123.7248159 0.50052
4307400 38.9132580 437220 -123.7241239 0.39670
4307400 38.9132601 437250 -123.7237779 0.50902
4307400 38.9132622 437280 -123.7234319 0.45164
4307400 38.9132644 437310 -123.7230859 0.40696
4307400 38.9132964 437760 -123.7178958 0.47513
4307400 38.9132985 437790 -123.7175498 0.41038
4307370 38.9129855 437190 -123.7244671 0.40107
4307370 38.9129919 437280 -123.7234291 0.36656
4307340 38.9127152 437190 -123.7244644 0.45651
4307190 38.9114190 437970 -123.7154548 0.45405
4307190 38.9114211 438000 -123.7151088 0.59471
4307130 38.9108784 437970 -123.7154493 0.41586
4307130 38.9108805 438000 -123.7151034 0.40316
4307100 38.9106081 437970 -123.7154466 0.46626
4307100 38.9106102 438000 -123.7151006 0.57846
4307070 38.9103356 437940 -123.7157899 0.35852
4307070 38.9103377 437970 -123.7154439 0.53585
4307070 38.9103398 438000 -123.7150979 0.69928
4307040 38.9100653 437940 -123.7157872 0.41553
4307040 38.9100674 437970 -123.7154412 0.64099
4307040 38.9100695 438000 -123.7150952 0.75381
4307040 38.9100716 438030 -123.7147492 0.45961
4307010 38.9097950 437940 -123.7157845 0.41842
4307010 38.9097971 437970 -123.7154385 0.59530
4307010 38.9097992 438000 -123.7150925 0.75886
4307010 38.9098013 438030 -123.7147465 0.64573
4306980 38.9095204 437880 -123.7164737 0.35807
4306980 38.9095246 437940 -123.7157818 0.36202
4306980 38.9095268 437970 -123.7154358 0.58834
4306980 38.9095289 438000 -123.7150898 0.63707
4306980 38.9095310 438030 -123.7147438 0.51496
4306950 38.9092501 437880 -123.7164710 0.36673
4306950 38.9092543 437940 -123.7157790 0.36566
4306950 38.9092564 437970 -123.7154331 0.42410
4306950 38.9092586 438000 -123.7150871 0.51799
4306950 38.9092607 438030 -123.7147411 0.39896
4306950 38.9092649 438090 -123.7140491 0.42048
4306920 38.9089946 438090 -123.7140464 0.41364
4306920 38.9089967 438120 -123.7137004 0.45058
4306890 38.9087306 438180 -123.7130058 0.44879
4306860 38.9084624 438210 -123.7126571 0.50872
4305990 38.9006483 438570 -123.7084274 0.58722
4305990 38.9006503 438600 -123.7080814 0.40899
4305990 38.9006524 438630 -123.7077355 0.45194
4305960 38.9003800 438600 -123.7080788 0.64195
4305960 38.9003821 438630 -123.7077328 0.67742
4305960 38.9003842 438660 -123.7073869 0.63324
4305930 38.9001097 438600 -123.7080761 0.58560
4305930 38.9001118 438630 -123.7077301 0.75478
4305930 38.9001139 438660 -123.7073842 0.85502
4305930 38.9001160 438690 -123.7070382 0.84805
4305900 38.8998394 438600 -123.7080734 0.58054
4305900 38.8998415 438630 -123.7077274 0.74671
4305900 38.8998436 438660 -123.7073815 0.86344
4305900 38.8998457 438690 -123.7070356 0.96820
4305900 38.8998478 438720 -123.7066896 0.50656
4305870 38.8995691 438600 -123.7080707 0.46253
4305870 38.8995711 438630 -123.7077248 0.69455
4305870 38.8995732 438660 -123.7073788 0.68792
4305870 38.8995753 438690 -123.7070329 0.92610
4305870 38.8995774 438720 -123.7066869 0.62869
4305840 38.8993008 438630 -123.7077221 0.51991
4305840 38.8993029 438660 -123.7073761 0.46918
4305840 38.8993050 438690 -123.7070302 0.55585
4305840 38.8993071 438720 -123.7066843 0.53486
4305810 38.8990305 438630 -123.7077194 0.42509
4305810 38.8990326 438660 -123.7073735 0.40145
4305810 38.8990472 438870 -123.7049519 0.36470
4305780 38.8987602 438630 -123.7077167 0.42509
4305780 38.8987686 438750 -123.7063330 0.32905
4305780 38.8987706 438780 -123.7059870 0.35620
4305780 38.8987748 438840 -123.7052952 0.50325
4305780 38.8987769 438870 -123.7049492 0.41398
4305780 38.8987915 439080 -123.7025277 0.37059
4305750 38.8985003 438780 -123.7059844 0.40693
4305750 38.8985024 438810 -123.7056384 0.52567
4305750 38.8985066 438870 -123.7049466 0.51494
4305750 38.8985108 438930 -123.7042547 0.37399
4305750 38.8985170 439020 -123.7032169 0.45619
4305750 38.8985191 439050 -123.7028710 0.40762
4305750 38.8985274 439170 -123.7014872 0.44902
4305720 38.8982300 438780 -123.7059817 0.41558
4305720 38.8982321 438810 -123.7056358 0.47870
4305720 38.8982342 438840 -123.7052898 0.36483
4305720 38.8982467 439020 -123.7032142 0.41212
4305690 38.8979597 438780 -123.7059790 0.37350
4305690 38.8979826 439110 -123.7021738 0.41520
4305660 38.8976893 438780 -123.7059763 0.32214
4305660 38.8977123 439110 -123.7021711 0.40685
4305660 38.8977144 439140 -123.7018252 0.40639
