# Python MESMA for LE07_LT05_19990831_19991102 run on 20200126 
#  MESMA frac range = 0.2-1 
#  Northings (y); Latitude; Eastings (x) Longitude; Kelp Fraction
4357110 39.3605515 429270 -123.8209989 0.48446
4357110 39.3605539 429300 -123.8206507 0.93332
4357110 39.3605588 429360 -123.8199543 0.82012
4357110 39.3605613 429390 -123.8196061 0.84218
4357110 39.3605637 429420 -123.8192579 0.79342
4357080 39.3602368 428730 -123.8272631 0.37519
4357080 39.3602393 428760 -123.8269150 0.35369
4356930 39.3588853 428730 -123.8272472 0.35369
4356660 39.3564452 428640 -123.8282630 0.48307
4356660 39.3564477 428670 -123.8279149 0.50633
4355730 39.3480611 428580 -123.8288604 0.34220
4355730 39.3480636 428610 -123.8285122 0.49599
4355700 39.3477933 428610 -123.8285090 0.43432
4355580 39.3467146 428640 -123.8281481 0.28916
4355520 39.3461789 428700 -123.8274455 0.42145
4355520 39.3461814 428730 -123.8270974 0.56275
4355490 39.3459086 428700 -123.8274423 0.42486
4355490 39.3459111 428730 -123.8270942 0.54354
4355490 39.3459136 428760 -123.8267461 0.34249
4355460 39.3456433 428760 -123.8267429 0.33011
4355430 39.3453730 428760 -123.8267397 0.32976
4355400 39.3451027 428760 -123.8267365 0.46892
4355310 39.3442992 428850 -123.8256827 0.34609
4355310 39.3443017 428880 -123.8253345 0.38723
4355310 39.3443041 428910 -123.8249864 0.55526
4355280 39.3440289 428850 -123.8256795 0.37705
4355280 39.3440314 428880 -123.8253314 0.46920
4355280 39.3440338 428910 -123.8249833 0.57859
4355280 39.3440363 428940 -123.8246351 0.52345
4355250 39.3437586 428850 -123.8256763 0.32440
4355250 39.3437611 428880 -123.8253282 0.44189
4355190 39.3432180 428850 -123.8256699 0.35108
4355100 39.3424244 429060 -123.8232237 0.48197
4355100 39.3424268 429090 -123.8228756 0.64526
4355070 39.3421467 428970 -123.8242648 0.31900
4355070 39.3421492 429000 -123.8239167 0.37219
4355070 39.3421516 429030 -123.8235686 0.38773
4355070 39.3421541 429060 -123.8232205 0.49513
4355070 39.3421566 429090 -123.8228724 0.52437
4355070 39.3421590 429120 -123.8225243 0.69102
4355070 39.3421615 429150 -123.8221762 0.66273
4355040 39.3418813 429030 -123.8235654 0.34123
4355040 39.3418838 429060 -123.8232173 0.34041
4355040 39.3418863 429090 -123.8228692 0.52418
4355040 39.3418887 429120 -123.8225211 0.76249
4355040 39.3418912 429150 -123.8221730 0.61631
4355040 39.3418936 429180 -123.8218249 0.60934
4355010 39.3416160 429090 -123.8228661 0.37753
4355010 39.3416184 429120 -123.8225180 0.66827
4355010 39.3416209 429150 -123.8221699 0.51397
4355010 39.3416233 429180 -123.8218218 0.63512
4355010 39.3416258 429210 -123.8214737 0.57588
4354980 39.3413506 429150 -123.8221667 0.35646
4354980 39.3413530 429180 -123.8218186 0.42288
4354980 39.3413555 429210 -123.8214705 0.36702
4354980 39.3413580 429240 -123.8211224 0.49313
4354950 39.3410852 429210 -123.8214674 0.35903
4354950 39.3410877 429240 -123.8211193 0.50216
4354950 39.3410901 429270 -123.8207712 0.48730
4354920 39.3408149 429210 -123.8214642 0.32256
4354920 39.3408174 429240 -123.8211161 0.41729
4354920 39.3408198 429270 -123.8207680 0.47496
4354920 39.3408223 429300 -123.8204199 0.50385
4354890 39.3405495 429270 -123.8207648 0.36025
4354890 39.3405520 429300 -123.8204167 0.37862
4354860 39.3402792 429270 -123.8207617 0.32795
4354860 39.3402817 429300 -123.8204136 0.38184
4354830 39.3400089 429270 -123.8207585 0.32186
4354830 39.3400114 429300 -123.8204104 0.49027
4354740 39.3391980 429270 -123.8207490 0.32051
4354710 39.3389277 429270 -123.8207459 0.31730
4354680 39.3386574 429270 -123.8207427 0.28980
4354680 39.3386599 429300 -123.8203946 0.32301
4354650 39.3383871 429270 -123.8207396 0.29263
4354650 39.3383896 429300 -123.8203915 0.35168
4354650 39.3383920 429330 -123.8200434 0.32964
4354650 39.3383970 429390 -123.8193472 0.32622
4354620 39.3381193 429300 -123.8203883 0.32987
4354620 39.3381218 429330 -123.8200402 0.36305
4354620 39.3381242 429360 -123.8196921 0.29061
4354620 39.3381291 429420 -123.8189960 0.35599
4354590 39.3378490 429300 -123.8203852 0.37241
4354590 39.3378515 429330 -123.8200371 0.45609
4354590 39.3378539 429360 -123.8196890 0.37235
4354590 39.3378564 429390 -123.8193409 0.35795
4354590 39.3378588 429420 -123.8189928 0.38628
4354560 39.3375787 429300 -123.8203820 0.34988
4354560 39.3375812 429330 -123.8200339 0.52778
4354560 39.3375836 429360 -123.8196858 0.47947
4354560 39.3375861 429390 -123.8193378 0.41365
4354530 39.3373109 429330 -123.8200308 0.38579
4354530 39.3373133 429360 -123.8196827 0.61486
4354530 39.3373158 429390 -123.8193346 0.48641
4354500 39.3370357 429270 -123.8207237 0.32120
4354500 39.3370381 429300 -123.8203757 0.29309
4354500 39.3370406 429330 -123.8200276 0.31500
4354500 39.3370430 429360 -123.8196795 0.71473
4354500 39.3370455 429390 -123.8193314 0.47836
4354470 39.3367678 429300 -123.8203725 0.35064
4354470 39.3367703 429330 -123.8200244 0.30686
4354470 39.3367727 429360 -123.8196764 0.53648
4354440 39.3364975 429300 -123.8203694 0.34452
4354440 39.3365000 429330 -123.8200213 0.38991
4354440 39.3365024 429360 -123.8196732 0.43092
4354440 39.3365049 429390 -123.8193251 0.46226
4354440 39.3365073 429420 -123.8189771 0.52614
4354410 39.3362272 429300 -123.8203662 0.34539
4354410 39.3362297 429330 -123.8200181 0.34553
4354410 39.3362321 429360 -123.8196701 0.41073
4354410 39.3362346 429390 -123.8193220 0.42232
4354410 39.3362370 429420 -123.8189739 0.49399
4354410 39.3362395 429450 -123.8186258 0.60775
4354380 39.3359569 429300 -123.8203630 0.35386
4354380 39.3359594 429330 -123.8200150 0.31821
4354380 39.3359618 429360 -123.8196669 0.34444
4354380 39.3359643 429390 -123.8193188 0.39528
4354380 39.3359667 429420 -123.8189708 0.35142
4354350 39.3356915 429360 -123.8196637 0.31928
4354350 39.3356940 429390 -123.8193157 0.29132
4354320 39.3354114 429240 -123.8210529 0.31861
4354320 39.3354237 429390 -123.8193125 0.34684
4354290 39.3351534 429390 -123.8193094 0.43351
4354260 39.3348831 429390 -123.8193062 0.34309
4354260 39.3348855 429420 -123.8189581 0.43409
4354230 39.3346152 429420 -123.8189550 0.34851
4354200 39.3343425 429390 -123.8192999 0.35146
4354200 39.3343449 429420 -123.8189518 0.26218
4354170 39.3340746 429420 -123.8189487 0.29373
4354140 39.3338043 429420 -123.8189455 0.40127
4354110 39.3335340 429420 -123.8189424 0.38219
4354110 39.3335365 429450 -123.8185943 0.37798
4354080 39.3332638 429420 -123.8189392 0.31543
4354080 39.3332662 429450 -123.8185912 0.59389
4354080 39.3332686 429480 -123.8182431 0.43356
4354050 39.3329959 429450 -123.8185880 0.41753
4354050 39.3329983 429480 -123.8182400 0.43356
4354050 39.3330008 429510 -123.8178919 0.43356
4354020 39.3327281 429480 -123.8182368 0.34706
4354020 39.3327305 429510 -123.8178888 0.33829
4353990 39.3324578 429480 -123.8182337 0.34295
4353990 39.3324602 429510 -123.8178856 0.36254
4353960 39.3321850 429450 -123.8185786 0.34261
4353960 39.3321875 429480 -123.8182305 0.33177
4353960 39.3321899 429510 -123.8178825 0.37622
4353930 39.3319172 429480 -123.8182274 0.33008
4353930 39.3319196 429510 -123.8178793 0.37389
4353930 39.3319220 429540 -123.8175313 0.39651
4353930 39.3319245 429570 -123.8171832 0.32140
4353900 39.3316493 429510 -123.8178762 0.39525
4353900 39.3316518 429540 -123.8175281 0.42824
4353900 39.3316542 429570 -123.8171801 0.34391
4353900 39.3316566 429600 -123.8168320 0.29860
4353900 39.3316591 429630 -123.8164840 0.35779
4353900 39.3316615 429660 -123.8161359 0.54919
4353870 39.3313815 429540 -123.8175250 0.38228
4353870 39.3313839 429570 -123.8171769 0.34274
4353870 39.3313863 429600 -123.8168289 0.29685
4353870 39.3313888 429630 -123.8164808 0.31734
4353870 39.3313912 429660 -123.8161328 0.54747
4353870 39.3313937 429690 -123.8157847 0.61050
4353840 39.3311209 429660 -123.8161296 0.35689
4353840 39.3311234 429690 -123.8157816 0.44439
4353840 39.3311258 429720 -123.8154335 0.37395
4353810 39.3308531 429690 -123.8157784 0.37095
4353810 39.3308555 429720 -123.8154304 0.37554
4353810 39.3308579 429750 -123.8150823 0.31250
4353810 39.3308604 429780 -123.8147343 0.45859
4353780 39.3305852 429720 -123.8154273 0.34675
4353780 39.3305876 429750 -123.8150792 0.28572
4353780 39.3305901 429780 -123.8147312 0.37598
4353780 39.3305925 429810 -123.8143831 0.49261
4353750 39.3303125 429690 -123.8157722 0.34370
4353750 39.3303149 429720 -123.8154241 0.36316
4353750 39.3303173 429750 -123.8150761 0.48713
4353720 39.3300446 429720 -123.8154210 0.32552
4353720 39.3300471 429750 -123.8150729 0.52724
4353690 39.3297743 429720 -123.8154178 0.35055
4353690 39.3297768 429750 -123.8150698 0.55931
4353660 39.3295040 429720 -123.8154147 0.37946
4353660 39.3295065 429750 -123.8150667 0.42950
4353630 39.3292337 429720 -123.8154116 0.34076
4353630 39.3292362 429750 -123.8150635 0.32419
4353600 39.3289634 429720 -123.8154084 0.31064
4353600 39.3289659 429750 -123.8150604 0.34331
4353570 39.3286736 429480 -123.8181896 0.46989
4353570 39.3286760 429510 -123.8178415 0.43069
4353570 39.3286785 429540 -123.8174935 0.34836
4353570 39.3286956 429750 -123.8150572 0.34508
4353570 39.3286980 429780 -123.8147092 0.40931
4353540 39.3284106 429570 -123.8171423 0.34675
4353540 39.3284277 429780 -123.8147061 0.34813
4353510 39.3281379 429540 -123.8174872 0.34156
4353510 39.3281403 429570 -123.8171392 0.30228
4353510 39.3281574 429780 -123.8147029 0.31923
4353510 39.3281598 429810 -123.8143549 0.41021
4353510 39.3281720 429960 -123.8126147 0.55000
4353480 39.3278651 429510 -123.8178321 0.32054
4353480 39.3278676 429540 -123.8174840 0.36766
4353480 39.3278700 429570 -123.8171360 0.30757
4353480 39.3278895 429810 -123.8143518 0.29584
4353480 39.3278993 429930 -123.8129596 0.55279
4353480 39.3279017 429960 -123.8126116 0.68790
4353450 39.3276192 429810 -123.8143486 0.32675
4353450 39.3276217 429840 -123.8140006 0.32093
4353450 39.3276290 429930 -123.8129565 0.46266
4353450 39.3276314 429960 -123.8126085 0.80002
4353420 39.3273465 429780 -123.8146935 0.32693
4353420 39.3273489 429810 -123.8143455 0.41941
4353420 39.3273514 429840 -123.8139975 0.44432
4353420 39.3273538 429870 -123.8136494 0.31811
4353420 39.3273562 429900 -123.8133014 0.36439
4353420 39.3273587 429930 -123.8129534 0.50978
4353420 39.3273611 429960 -123.8126054 0.53326
4353390 39.3270786 429810 -123.8143424 0.35152
4353390 39.3270811 429840 -123.8139943 0.36050
4353390 39.3270859 429900 -123.8132983 0.36244
4353390 39.3270884 429930 -123.8129503 0.35996
4353390 39.3270908 429960 -123.8126022 0.34042
4353360 39.3268010 429720 -123.8153833 0.34658
4353360 39.3268035 429750 -123.8150353 0.37608
4353360 39.3268205 429960 -123.8125991 0.32375
4353330 39.3265307 429720 -123.8153802 0.47947
4353330 39.3265332 429750 -123.8150321 0.48178
4353330 39.3265526 429990 -123.8122480 0.32106
4353330 39.3265551 430020 -123.8118999 0.45435
4353330 39.3265575 430050 -123.8115519 0.62350
4353330 39.3265599 430080 -123.8112039 0.53635
4353300 39.3262823 429990 -123.8122448 0.33181
4353300 39.3262848 430020 -123.8118968 0.55968
4353300 39.3262872 430050 -123.8115488 0.65219
4353300 39.3262896 430080 -123.8112008 0.64664
4353300 39.3262993 430200 -123.8098087 0.74390
4353300 39.3263017 430230 -123.8094606 0.59209
4353300 39.3263042 430260 -123.8091126 0.32160
4353270 39.3260120 429990 -123.8122417 0.29045
4353270 39.3260145 430020 -123.8118937 0.46951
4353270 39.3260169 430050 -123.8115457 0.54402
4353270 39.3260242 430140 -123.8105016 0.96599
4353270 39.3260266 430170 -123.8101536 0.96607
4353270 39.3260290 430200 -123.8098056 0.80769
4353270 39.3260314 430230 -123.8094575 0.58471
4353270 39.3260339 430260 -123.8091095 0.29952
4353240 39.3257442 430020 -123.8118906 0.29920
4353240 39.3257466 430050 -123.8115425 0.32160
4353240 39.3257490 430080 -123.8111945 0.40482
4353240 39.3257514 430110 -123.8108465 0.55114
4353240 39.3257539 430140 -123.8104985 0.75984
4353240 39.3257563 430170 -123.8101505 0.77940
4353240 39.3257587 430200 -123.8098024 0.49949
4353240 39.3257611 430230 -123.8094544 0.35762
4353210 39.3254666 429930 -123.8129315 0.29537
4353210 39.3254690 429960 -123.8125835 0.37395
4353210 39.3254714 429990 -123.8122354 0.28891
4353210 39.3254787 430080 -123.8111914 0.37362
4353210 39.3254812 430110 -123.8108434 0.33777
4353210 39.3254836 430140 -123.8104954 0.39823
4353210 39.3254860 430170 -123.8101473 0.44904
4353210 39.3254884 430200 -123.8097993 0.27759
4353180 39.3251963 429930 -123.8129284 0.32129
4353180 39.3252036 430020 -123.8118843 0.31530
4353180 39.3252060 430050 -123.8115363 0.48733
4353180 39.3252084 430080 -123.8111883 0.42538
4353180 39.3252109 430110 -123.8108403 0.29537
4353180 39.3252230 430260 -123.8091002 0.39650
4353150 39.3249260 429930 -123.8129252 0.31530
4353150 39.3249284 429960 -123.8125772 0.28668
4353150 39.3249357 430050 -123.8115332 0.42043
4353150 39.3249381 430080 -123.8111851 0.36859
4353150 39.3249478 430200 -123.8097931 0.31368
4353150 39.3249502 430230 -123.8094451 0.49171
4353120 39.3246557 429930 -123.8129221 0.39039
4353120 39.3246581 429960 -123.8125741 0.32761
4353120 39.3246751 430170 -123.8101380 0.32106
4353120 39.3246775 430200 -123.8097900 0.49171
4353120 39.3246799 430230 -123.8094419 0.58766
4353090 39.3243903 429990 -123.8122229 0.36439
4353090 39.3244048 430170 -123.8101349 0.38455
4353090 39.3244072 430200 -123.8097868 0.41923
4353090 39.3244096 430230 -123.8094388 0.24996
4353060 39.3241200 429990 -123.8122198 0.34504
4353060 39.3241345 430170 -123.8101317 0.38455
4353060 39.3241369 430200 -123.8097837 0.34422
4353060 39.3241393 430230 -123.8094357 0.35476
4353030 39.3238642 430170 -123.8101286 0.37989
4353030 39.3238666 430200 -123.8097806 0.35337
4353000 39.3236036 430290 -123.8087335 0.37667
4352970 39.3233333 430290 -123.8087304 0.40423
4352940 39.3230630 430290 -123.8087272 0.41000
4352850 39.3222521 430290 -123.8087179 0.42076
4352850 39.3222545 430320 -123.8083699 0.39815
4352820 39.3219818 430290 -123.8087148 0.45199
4352820 39.3219842 430320 -123.8083668 0.43999
4352640 39.3203697 430410 -123.8073041 0.32684
4352610 39.3200873 430260 -123.8090410 0.40311
4352610 39.3200897 430290 -123.8086930 0.39357
4352610 39.3200994 430410 -123.8073010 0.44509
4352580 39.3198170 430260 -123.8090379 0.31762
4352580 39.3198194 430290 -123.8086899 0.36531
4352580 39.3198291 430410 -123.8072979 0.34614
4352460 39.3187551 430500 -123.8062415 0.42387
4352430 39.3184824 430470 -123.8065864 0.41126
4352430 39.3184848 430500 -123.8062384 0.43431
4352430 39.3184872 430530 -123.8058905 0.44716
4352400 39.3182121 430470 -123.8065833 0.34686
4352400 39.3182145 430500 -123.8062353 0.37584
4352400 39.3182169 430530 -123.8058874 0.34513
4352400 39.3182193 430560 -123.8055394 0.43022
4352370 39.3178519 429360 -123.8194555 0.34595
4352370 39.3178543 429390 -123.8191075 0.34336
4352370 39.3179370 430410 -123.8072762 0.32525
4352370 39.3179466 430530 -123.8058843 0.47907
4352370 39.3179490 430560 -123.8055363 0.51646
4352370 39.3179514 430590 -123.8051883 0.39967
4352340 39.3175816 429360 -123.8194524 0.31947
4352340 39.3175840 429390 -123.8191044 0.40520
4352340 39.3176570 430290 -123.8086650 0.37837
4352340 39.3176594 430320 -123.8083170 0.37842
4352340 39.3176667 430410 -123.8072731 0.34191
4352340 39.3176691 430440 -123.8069251 0.35211
4352340 39.3176715 430470 -123.8065771 0.35908
4352340 39.3176739 430500 -123.8062291 0.38063
4352340 39.3176763 430530 -123.8058811 0.45330
4352340 39.3176787 430560 -123.8055332 0.45406
4352340 39.3176811 430590 -123.8051852 0.34673
4352310 39.3173088 429330 -123.8197972 0.34313
4352310 39.3173113 429360 -123.8194492 0.35629
4352310 39.3173137 429390 -123.8191012 0.40406
4352310 39.3173162 429420 -123.8187532 0.37939
4352310 39.3173843 430260 -123.8090099 0.29989
4352310 39.3173867 430290 -123.8086619 0.52058
4352310 39.3173891 430320 -123.8083139 0.39223
4352310 39.3173915 430350 -123.8079659 0.35335
4352310 39.3173964 430410 -123.8072700 0.29837
4352310 39.3174012 430470 -123.8065740 0.53928
4352310 39.3174036 430500 -123.8062260 0.57307
4352310 39.3174084 430560 -123.8055301 0.63824
4352310 39.3174108 430590 -123.8051821 0.43471
4352280 39.3170410 429360 -123.8194460 0.39039
4352280 39.3170434 429390 -123.8190981 0.40047
4352280 39.3170459 429420 -123.8187501 0.34321
4352280 39.3171092 430200 -123.8097027 0.25802
4352280 39.3171116 430230 -123.8093547 0.30566
4352280 39.3171140 430260 -123.8090067 0.40107
4352280 39.3171164 430290 -123.8086588 0.54136
4352280 39.3171188 430320 -123.8083108 0.44726
4352280 39.3171212 430350 -123.8079628 0.55686
4352280 39.3171237 430380 -123.8076148 0.47520
4352280 39.3171261 430410 -123.8072669 0.41683
4352280 39.3171285 430440 -123.8069189 0.50777
4352280 39.3171309 430470 -123.8065709 0.60551
4352250 39.3167707 429360 -123.8194429 0.34749
4352250 39.3167731 429390 -123.8190949 0.35642
4352250 39.3167756 429420 -123.8187469 0.31964
4352250 39.3168413 430230 -123.8093516 0.32488
4352250 39.3168437 430260 -123.8090036 0.39867
4352250 39.3168461 430290 -123.8086557 0.42022
4352250 39.3168485 430320 -123.8083077 0.41505
4352250 39.3168509 430350 -123.8079597 0.49171
4352250 39.3168534 430380 -123.8076117 0.49402
4352250 39.3168558 430410 -123.8072637 0.49942
4352250 39.3168582 430440 -123.8069158 0.66798
4352250 39.3168606 430470 -123.8065678 0.60707
4352220 39.3165686 430200 -123.8096965 0.28891
4352220 39.3165710 430230 -123.8093485 0.31827
4352220 39.3165734 430260 -123.8090005 0.29762
4352220 39.3165758 430290 -123.8086525 0.32228
4352220 39.3165782 430320 -123.8083046 0.34400
4352220 39.3165807 430350 -123.8079566 0.35260
4352220 39.3165831 430380 -123.8076086 0.36164
4352220 39.3165855 430410 -123.8072606 0.52777
4352220 39.3165879 430440 -123.8069127 0.56334
4352220 39.3165903 430470 -123.8065647 0.49942
4352220 39.3165927 430500 -123.8062167 0.57140
4352190 39.3162399 429480 -123.8180447 0.37040
4352190 39.3162423 429510 -123.8176967 0.40004
4352190 39.3162448 429540 -123.8173488 0.31617
4352190 39.3162983 430200 -123.8096933 0.43146
4352190 39.3163007 430230 -123.8093454 0.31935
4352190 39.3163031 430260 -123.8089974 0.51948
4352190 39.3163055 430290 -123.8086494 0.44509
4352190 39.3163079 430320 -123.8083015 0.33049
4352190 39.3163104 430350 -123.8079535 0.32684
4352190 39.3163128 430380 -123.8076055 0.34738
4352190 39.3163152 430410 -123.8072575 0.40618
4352190 39.3163176 430440 -123.8069096 0.47605
4352190 39.3163200 430470 -123.8065616 0.53410
4352190 39.3163224 430500 -123.8062136 0.65028
4352160 39.3159696 429480 -123.8180415 0.40210
4352160 39.3159720 429510 -123.8176936 0.38360
4352160 39.3160280 430200 -123.8096902 0.34166
4352160 39.3160304 430230 -123.8093423 0.30942
4352160 39.3160328 430260 -123.8089943 0.55833
4352160 39.3160352 430290 -123.8086463 0.52151
4352160 39.3160376 430320 -123.8082983 0.38903
4352160 39.3160401 430350 -123.8079504 0.37245
4352160 39.3160425 430380 -123.8076024 0.33181
4352160 39.3160449 430410 -123.8072544 0.35243
4352160 39.3160473 430440 -123.8069065 0.45932
4352160 39.3160497 430470 -123.8065585 0.59177
4352160 39.3160521 430500 -123.8062105 0.63732
4352130 39.3156993 429480 -123.8180384 0.39902
4352130 39.3157017 429510 -123.8176904 0.43379
4352130 39.3157042 429540 -123.8173425 0.29551
4352130 39.3157577 430200 -123.8096871 0.28525
4352130 39.3157601 430230 -123.8093391 0.34725
4352130 39.3157625 430260 -123.8089912 0.41739
4352130 39.3157649 430290 -123.8086432 0.43065
4352130 39.3157673 430320 -123.8082952 0.50217
4352130 39.3157698 430350 -123.8079473 0.67308
4352130 39.3157722 430380 -123.8075993 0.51726
4352130 39.3157746 430410 -123.8072513 0.49822
4352130 39.3157770 430440 -123.8069034 0.56343
4352130 39.3157794 430470 -123.8065554 0.60248
4352130 39.3157818 430500 -123.8062074 0.64216
4352130 39.3157842 430530 -123.8058594 0.35573
